chrom,chrom_len,start_pos,end_pos,rec_prob
2,151610481,19100454,19138048,3.759500000000138e-4
2,151610481,19138049,19190198,5.214999999999803e-4
2,151610481,19190199,19238785,4.8586999999999936e-4
2,151610481,19238786,19270556,3.177099999999988e-4
2,151610481,19270557,19367563,9.700700000000173e-4
2,151610481,19367564,19419332,5.176899999999873e-4
2,151610481,19419333,19494106,7.477399999999967e-4
2,151610481,19494107,19539370,4.5264000000000415e-4
2,151610481,19539371,19574931,3.5560999999997844e-4
2,151610481,19574932,19705274,0.001303430000000022
2,151610481,19705275,19777116,7.184199999999974e-4
2,151610481,19777117,19868681,9.156499999999901e-4
2,151610481,19868682,19978593,0.001099120000000009
2,151610481,19978594,20113594,0.0013500099999999848
2,151610481,20113595,20299920,0.0018632600000000055
2,151610481,20299921,20314708,1.478800000000169e-4
2,151610481,20314709,20361102,4.6393999999996827e-4
2,151610481,20361103,20383635,2.2533000000005132e-4
2,151610481,20383636,20460331,7.669599999999832e-4
2,151610481,20460332,20517145,5.681399999999948e-4
2,151610481,20517146,20637563,0.0012041799999999991
2,151610481,20637564,20665892,2.832899999999916e-4
2,151610481,20665893,20717076,5.118399999999856e-4
2,151610481,20717077,20753801,3.672500000000134e-4
2,151610481,20753802,20801915,4.811400000000188e-4
2,151610481,20801916,20863481,6.156599999999901e-4
2,151610481,20863482,20953324,8.984299999999779e-4
2,151610481,20953325,21054636,0.0010131200000000062
2,151610481,21054637,21077048,2.2412000000002208e-4
2,151610481,21077049,21133047,5.599900000000102e-4
2,151610481,21133048,21186840,5.37929999999992e-4
2,151610481,21186841,21237316,5.04759999999993e-4
2,151610481,21237317,21286525,4.920900000000006e-4
2,151610481,21286526,21353491,6.696600000000164e-4
2,151610481,21353492,21397647,4.4155999999997975e-4
2,151610481,21397648,21462521,6.48739999999981e-4
2,151610481,21462522,21496206,3.368500000000274e-4
2,151610481,21496207,21525961,2.975499999999798e-4
2,151610481,21525962,21629661,0.0010370000000000101
2,151610481,21629662,21787405,0.0015774399999999855
2,151610481,21787406,22021758,0.0023435300000000103
2,151610481,22021759,22171039,0.001492810000000011
2,151610481,22171040,22212230,4.119100000000153e-4
2,151610481,22212231,22300642,8.841199999999882e-4
2,151610481,22300643,22428808,0.00128165999999999
2,151610481,22428809,22706185,0.0027737700000000087
2,151610481,22706186,22816984,0.0011079900000000031
2,151610481,22816985,22857646,4.066199999999687e-4
2,151610481,22857647,22890355,3.270900000000021e-4
2,151610481,22890356,22912378,2.202300000000157e-4
2,151610481,22912379,22967923,5.554499999999851e-4
2,151610481,22967924,23047029,7.910600000000101e-4
2,151610481,23047030,23215075,0.0016804599999999947
2,151610481,23215076,23268493,5.341799999999952e-4
2,151610481,23268494,23314133,4.5640000000002345e-4
2,151610481,23314134,23328956,1.482299999999992e-4
2,151610481,23328957,23364942,3.5985999999998963e-4
2,151610481,23364943,23395977,3.10349999999987e-4
2,151610481,23395978,23597999,0.0020202200000000448
2,151610481,23598000,23632009,3.400999999999821e-4
2,151610481,23632010,23644016,1.200699999999999e-4
2,151610481,23644017,23663934,1.9917999999999325e-4
2,151610481,23663935,23684580,2.0645999999999165e-4
2,151610481,23684581,23709713,2.513300000000218e-4
2,151610481,23709714,23759064,4.935099999999748e-4
2,151610481,23759065,23792146,3.3082000000000944e-4
2,151610481,23792147,23839965,4.7818999999998946e-4
2,151610481,23839966,23887899,4.793400000000225e-4
2,151610481,23887900,23928109,4.020999999999886e-4
2,151610481,23928110,23989841,6.173199999999768e-4
2,151610481,23989842,24025590,3.574900000000436e-4
2,151610481,24025591,24101216,7.562599999999808e-4
2,151610481,24101217,24179887,7.86709999999996e-4
2,151610481,24179888,24283744,0.0010385699999999887
2,151610481,24283745,24482119,0.001983750000000034
2,151610481,24482120,24542217,6.009799999999732e-4
2,151610481,24542218,24565995,2.3778000000002075e-4
2,151610481,24565996,24665978,9.998299999999793e-4
2,151610481,24665979,24685972,1.9994000000000955e-4
2,151610481,24685973,24771141,8.516899999999883e-4
2,151610481,24771142,24817189,4.6047999999998535e-4
2,151610481,24817190,24837543,2.035400000000298e-4
2,151610481,24837544,24847442,9.898999999999325e-5
2,151610481,24847443,24870278,2.2835999999998302e-4
2,151610481,24870279,24878655,8.377000000001078e-5
2,151610481,24878656,24896528,1.7873000000001582e-4
2,151610481,24896529,24914867,1.833900000000055e-4
2,151610481,24914868,24934654,1.9786999999996113e-4
2,151610481,24934655,24954189,1.953500000000108e-4
2,151610481,24954190,24983464,2.9275000000003604e-4
2,151610481,24983465,25019810,3.634599999999544e-4
2,151610481,25019811,25035895,1.6085000000004568e-4
2,151610481,25035896,25128265,9.236999999999718e-4
2,151610481,25128266,25148793,2.0528000000002988e-4
2,151610481,25148794,25166307,1.7513999999996255e-4
2,151610481,25166308,25184396,1.8088999999998912e-4
2,151610481,25184397,25215306,3.091000000000621e-4
2,151610481,25215307,25261031,4.5724999999996463e-4
2,151610481,25261032,25281211,2.0179999999997422e-4
2,151610481,25281212,25310072,2.8861000000002246e-4
2,151610481,25310073,25340499,3.042699999999954e-4
2,151610481,25340500,25362219,2.1719999999997297e-4
2,151610481,25362220,25450655,8.843600000000285e-4
2,151610481,25450656,25472748,2.2093000000000806e-4
2,151610481,25472749,25510902,0.00038154000000001353
2,151610481,25510903,25527648,1.6745999999995265e-4
2,151610481,25527649,25549995,2.234700000000034e-4
2,151610481,25549996,25590981,4.0986000000003964e-4
2,151610481,25590982,25649415,5.843400000000165e-4
2,151610481,25649416,25678253,2.88379999999977e-4
2,151610481,25678254,25709054,3.080099999999697e-4
2,151610481,25709055,25749441,4.038700000000284e-4
2,151610481,25749442,25756568,7.127000000001216e-5
2,151610481,25756569,25770915,1.434699999999789e-4
2,151610481,25770916,25785454,1.45390000000023e-4
2,151610481,25785455,25817449,3.1994999999995777e-4
2,151610481,25817450,25854741,3.729200000000543e-4
2,151610481,25854742,25869392,1.465099999999886e-4
2,151610481,25869393,25879409,1.0016999999995502e-4
2,151610481,25879410,25903185,2.3776000000003128e-4
2,151610481,25903186,25982876,7.96909999999984e-4
2,151610481,25982877,26021548,3.8672000000000706e-4
2,151610481,26021549,26060329,3.8780999999998844e-4
2,151610481,26060330,26094270,3.3941000000003996e-4
2,151610481,26094271,26138844,4.4573999999997227e-4
2,151610481,26138845,26253387,0.0011454300000000028
2,151610481,26253388,26272310,1.892299999999847e-4
2,151610481,26272311,26292434,2.0123999999999143e-4
2,151610481,26292435,26312861,2.042700000000619e-4
2,151610481,26312862,26430549,0.0011768799999999358
2,151610481,26430550,26452980,2.2431000000000534e-4
2,151610481,26452981,26475888,2.2908000000004813e-4
2,151610481,26475889,26526472,5.058399999999796e-4
2,151610481,26526473,26559617,3.314500000000109e-4
2,151610481,26559618,26586876,2.725899999999615e-4
2,151610481,26586877,26610361,2.3485000000000866e-4
2,151610481,26610362,26640771,3.0410000000002935e-4
2,151610481,26640772,26674625,3.385399999999428e-4
2,151610481,26674626,26703989,2.936400000000394e-4
2,151610481,26703990,26792270,8.828099999999561e-4
2,151610481,26792271,26941468,0.0014919800000000594
2,151610481,26941469,27061664,0.001201960000000002
2,151610481,27061665,27078427,1.676299999999742e-4
2,151610481,27078428,27110325,3.1898000000002424e-4
2,151610481,27110326,27255288,0.0014496299999999795
2,151610481,27255289,27279418,2.4129999999999985e-4
2,151610481,27279419,27303446,2.4028000000003713e-4
2,151610481,27303447,27570007,0.002665609999999985
2,151610481,27570008,27690713,0.001207059999999982
2,151610481,27690714,27916909,0.0022619600000000073
2,151610481,27916910,28160205,0.002432959999999984
2,151610481,28160206,28291546,0.0013134100000000148
2,151610481,28291547,28380189,8.864299999999936e-4
2,151610481,28380190,28428309,4.8119999999995944e-4
2,151610481,28428310,28455008,2.669900000000225e-4
2,151610481,28455009,28469538,1.4530000000001486e-4
2,151610481,28469539,28481569,1.2031000000001235e-4
2,151610481,28481570,28513370,3.180099999999797e-4
2,151610481,28513371,28557899,4.452899999999871e-4
2,151610481,28557900,28640467,8.256800000000508e-4
2,151610481,28640468,28761085,0.0012061800000000011
2,151610481,28761086,28787512,2.642699999999554e-4
2,151610481,28787513,28878135,9.062300000000079e-4
2,151610481,28878136,28941304,6.316900000000181e-4
2,151610481,28941305,28974954,3.3650000000001734e-4
2,151610481,28974955,28988341,1.338699999999804e-4
2,151610481,28988342,29029599,4.1257999999999573e-4
2,151610481,29029600,29121688,9.208900000000075e-4
2,151610481,29121689,29174136,5.244799999999938e-4
2,151610481,29174137,29311956,0.001378199999999996
2,151610481,29311957,29443151,0.0013119500000000062
2,151610481,29443152,29474637,3.148600000000279e-4
2,151610481,29474638,29520435,4.5797999999996897e-4
2,151610481,29520436,29640493,0.0012005800000000066
2,151610481,29640494,29678046,3.755299999999573e-4
2,151610481,29678047,29789341,0.001112950000000057
2,151610481,29789342,29812963,2.362199999999537e-4
2,151610481,29812964,29833499,2.0536000000004329e-4
2,151610481,29833500,29900835,6.733600000000117e-4
2,151610481,29900836,29907009,6.173999999997681e-5
2,151610481,29907010,29933455,2.644599999999664e-4
2,151610481,29933456,30046927,0.0011347200000000335
2,151610481,30046928,30091387,4.446000000000172e-4
2,151610481,30091388,30195526,0.0010413899999999754
2,151610481,30195527,30346394,0.0015086799999999845
2,151610481,30346395,30412792,6.639800000000085e-4
2,151610481,30412793,30421810,9.017999999999526e-5
2,151610481,30421811,30446152,2.434200000000497e-4
2,151610481,30446153,30581686,0.0013553399999999827
2,151610481,30581687,30689911,0.0010822499999999513
2,151610481,30689912,30773386,8.347499999999952e-4
2,151610481,30773387,30814260,4.0874000000001853e-4
2,151610481,30814261,30912569,9.830900000000198e-4
2,151610481,30912570,30934323,2.1753999999996054e-4
2,151610481,30934324,30983592,4.926900000000733e-4
2,151610481,30983593,31109960,0.0012636799999999893
2,151610481,31109961,31141066,3.1105999999997413e-4
2,151610481,31141067,31158784,1.77179999999999e-4
2,151610481,31158785,31235697,7.691299999999512e-4
2,151610481,31235698,31316069,8.037200000000078e-4
2,151610481,31316070,31569621,0.002535520000000069
2,151610481,31569622,31778082,0.0020846099999999868
2,151610481,31778083,31830288,5.220599999999909e-4
2,151610481,31830289,31927226,9.693800000000197e-4
2,151610481,31927227,32106515,0.0017928899999999914
2,151610481,32106516,32169780,6.326500000000124e-4
2,151610481,32169781,32194788,2.5007999999998587e-4
2,151610481,32194789,32309814,0.001150260000000014
2,151610481,32309815,32394198,8.438399999999846e-4
2,151610481,32394199,32486228,9.202999999999295e-4
2,151610481,32486229,32799355,0.0031312700000000193
2,151610481,32799356,32828101,2.8746000000001715e-4
2,151610481,32828102,32851374,2.3273000000001431e-4
2,151610481,32851375,33120820,0.0026944600000000096
2,151610481,33120821,33195261,7.444100000000287e-4
2,151610481,33195262,33228273,3.301199999999893e-4
2,151610481,33228274,33358541,0.0013026800000000005
2,151610481,33358542,33404388,4.584699999999331e-4
2,151610481,33404389,33521819,0.0011743100000000672
2,151610481,33521820,33589668,6.784900000000316e-4
2,151610481,33589669,33713462,0.0012379399999999374
2,151610481,33713463,34096034,0.0038257200000000324
2,151610481,34096035,34313324,0.0021728999999999776
2,151610481,34313325,34387101,7.377700000000265e-4
2,151610481,34387102,34643628,0.002565269999999953
2,151610481,34643629,35031950,0.0038832200000000205
2,151610481,35031951,35090057,5.810700000000169e-4
2,151610481,35090058,35209262,0.00119205
2,151610481,35209263,35466010,0.0025674799999999554
2,151610481,35466011,35724535,0.002585250000000039
2,151610481,35724536,36040992,0.003164570000000033
2,151610481,36040993,36143067,0.0010207499999999592
2,151610481,36143068,36194750,5.168299999999681e-4
2,151610481,36194751,36235392,4.0642000000001843e-4
2,151610481,36235393,36309559,7.416700000000276e-4
2,151610481,36309560,36371887,6.232800000000038e-4
2,151610481,36371888,36448775,7.688799999999718e-4
2,151610481,36448776,36897740,0.004489650000000012
2,151610481,36897741,36990237,9.249699999999694e-4
2,151610481,36990238,37035911,4.56740000000011e-4
2,151610481,37035912,37086400,5.048899999999801e-4
2,151610481,37086401,37514046,0.0042764600000000375
2,151610481,37514047,37535335,2.1289000000002112e-4
2,151610481,37535336,37603938,6.860299999999486e-4
2,151610481,37603939,37699853,9.591500000000197e-4
2,151610481,37699854,37783291,8.343799999999679e-4
2,151610481,37783292,37859539,7.624800000000098e-4
2,151610481,37859540,37928902,6.936300000000561e-4
2,151610481,37928903,38075517,0.0014661499999999439
2,151610481,38075518,38109158,3.364100000000092e-4
2,151610481,38109159,38236737,0.0012757899999999989
2,151610481,38236738,38476604,0.002398670000000047
2,151610481,38476605,38566476,8.98719999999964e-4
2,151610481,38566477,38611547,4.507100000000208e-4
2,151610481,38611548,38661615,5.006799999999756e-4
2,151610481,38661616,38761717,0.0010010199999999636
2,151610481,38761718,38789553,2.78360000000033e-4
2,151610481,38789554,38839373,4.982000000000042e-4
2,151610481,38839374,39017255,0.0017788200000000143
2,151610481,39017256,39035908,1.8652999999996256e-4
2,151610481,39035909,39118163,8.22550000000033e-4
2,151610481,39118164,39329722,0.002115589999999945
2,151610481,39329723,39360355,3.063300000000213e-4
2,151610481,39360356,39494497,0.0013414200000000376
2,151610481,39494498,39626373,0.00131876000000003
2,151610481,39626374,39631490,5.116999999993377e-5
2,151610481,39631491,39638306,6.81600000000393e-5
2,151610481,39638307,39674091,3.578499999999374e-4
2,151610481,39674092,39701975,2.788400000000024e-4
2,151610481,39701976,39768974,6.699900000000647e-4
2,151610481,39768975,39799132,3.01579999999968e-4
2,151610481,39799133,39825972,2.6840000000000197e-4
2,151610481,39825973,39851047,2.507500000000218e-4
2,151610481,39851048,39864814,1.3767000000003415e-4
2,151610481,39864815,39924204,5.938999999999806e-4
2,151610481,39924205,39951722,2.751799999999305e-4
2,151610481,39951723,40001880,5.01580000000057e-4
2,151610481,40001881,40022315,2.0434999999996428e-4
2,151610481,40022316,40084034,6.171900000000452e-4
2,151610481,40084035,40112190,2.815599999999585e-4
2,151610481,40112191,40170598,5.840799999999868e-4
2,151610481,40170599,40494939,0.0032434100000000576
2,151610481,40494940,40802300,0.0030736100000000044
2,151610481,40802301,41023009,0.002207089999999967
2,151610481,41023010,41055665,3.2655999999997576e-4
2,151610481,41055666,41271343,0.002156780000000025
2,151610481,41271344,41319835,4.849199999999998e-4
2,151610481,41319836,41356714,3.687899999999522e-4
2,151610481,41356715,41403379,4.666500000000684e-4
2,151610481,41403380,42078428,0.006750489999999998
2,151610481,42078429,42362844,0.00284416000000004
2,151610481,42362845,43124329,0.007614850000000006
2,151610481,43124330,43237146,0.001128169999999984
2,151610481,43237147,43307334,7.018799999999326e-4
2,151610481,43307335,43398044,9.07099999999994e-4
2,151610481,43398045,43567224,0.0016918000000000766
2,151610481,43567225,43603656,3.6431999999997355e-4
2,151610481,43603657,43686936,8.328000000000224e-4
2,151610481,43686937,43779620,9.268399999999843e-4
2,151610481,43779621,43910555,0.001309349999999987
2,151610481,43910556,43946096,3.5540999999994494e-4
2,151610481,43946097,43949286,3.190000000002913e-5
2,151610481,43949287,44209216,0.002599299999999971
2,151610481,44209217,44471618,0.00262402000000006
2,151610481,44471619,44838080,0.003664619999999952
2,151610481,44838081,45055680,0.0021760000000000668
2,151610481,45055681,45084175,2.8495000000000603e-4
2,151610481,45084176,45201441,0.001172659999999992
2,151610481,45201442,45302406,0.0010096499999999176
2,151610481,45302407,45495353,0.0019294700000000442
2,151610481,45495354,45621156,0.001258030000000021
2,151610481,45621157,45677745,5.658900000000133e-4
2,151610481,45677746,45905452,0.0022770699999999366
2,151610481,45905453,45965839,6.038700000000619e-4
2,151610481,45965840,46014239,4.8399999999998444e-4
2,151610481,46014240,46105857,9.161799999999887e-4
2,151610481,46105858,46202266,9.640900000000285e-4
2,151610481,46202267,46385865,0.0018359900000000096
2,151610481,46385866,46457134,7.126900000000158e-4
2,151610481,46457135,46513622,5.648799999999343e-4
2,151610481,46513623,46704201,0.0019057899999999628
2,151610481,46704202,46844298,0.001400970000000057
2,151610481,46844299,46936870,9.257199999999632e-4
2,151610481,46936871,47290471,0.0035360099999999783
2,151610481,47290472,47305880,1.5409000000005113e-4
2,151610481,47305881,47326959,2.1079000000001624e-4
2,151610481,47326960,47713673,0.003867139999999991
2,151610481,47713674,47904449,0.0019077599999999806
2,151610481,47904450,47915658,1.1209000000000913e-4
2,151610481,47915659,48237667,0.0032200900000000088
2,151610481,48237668,48238000,3.3299999999680807e-6
2,151610481,48238001,48336091,9.80910000000057e-4
2,151610481,48336092,48484172,0.001480809999999999
2,151610481,48484173,48528983,4.4810999999994605e-4
2,151610481,48528984,48623421,9.443800000000224e-4
2,151610481,48623422,48666695,4.32739999999987e-4
2,151610481,48666696,48695567,2.8871999999996456e-4
2,151610481,48695568,49270030,0.005744630000000028
2,151610481,49270031,51204467,0.01934437
2,151610481,51204468,51343291,0.0013882400000000406
2,151610481,51343292,51451751,0.0010845999999999911
2,151610481,51451752,51834328,0.0038257699999999506
2,151610481,51834329,52112890,0.002785620000000044
2,151610481,52112891,52300308,0.0018741800000000586
2,151610481,52300309,52404337,0.0010402899999999438
2,151610481,52404338,52987644,0.005833069999999996
2,151610481,52987645,53485638,0.004979940000000016
2,151610481,53485639,54037615,0.005519770000000035
2,151610481,54037616,55837191,0.017995759999999916
2,151610481,55837192,56401508,0.005643170000000031
2,151610481,56401509,56615660,0.002141520000000008
2,151610481,56615661,56661114,4.545400000000033e-4
2,151610481,56661115,57790966,0.011298519999999979
2,151610481,57790967,58090756,0.002997899999999998
2,151610481,58090757,58118834,2.807799999999805e-4
2,151610481,58118835,58780688,0.006618540000000062
2,151610481,58780689,58888838,0.0010814999999999575
2,151610481,58888839,59069896,0.001810580000000006
2,151610481,59069897,59920313,0.008504170000000033
2,151610481,59920314,60015960,9.56469999999987e-4
2,151610481,60015961,60177754,0.00161794000000004
2,151610481,60177755,60246523,6.876900000000186e-4
2,151610481,60246524,60754594,0.005080709999999877
2,151610481,60754595,60895074,0.0014048000000000949
2,151610481,60895075,61274911,0.00379836999999994
2,151610481,61274912,61303666,2.875500000000253e-4
2,151610481,61303667,61421580,0.0011791399999999674
2,151610481,61421581,62128287,0.007067070000000064
2,151610481,62128288,62588095,0.004598079999999949
2,151610481,62588096,62660508,7.24130000000045e-4
2,151610481,62660509,64046165,0.013856569999999957
2,151610481,64046166,64802739,0.0075657399999999875
2,151610481,64802740,64814335,1.1596000000002604e-4
2,151610481,64814336,65266823,0.004524880000000064
2,151610481,65266824,65414007,0.001471839999999891
2,151610481,65414008,65492323,7.83160000000005e-4
2,151610481,65492324,65720178,0.0022785500000001013
2,151610481,65720179,65790682,7.050399999999346e-4
2,151610481,65790683,65936872,0.001461899999999905
2,151610481,65936873,66008692,7.182000000000022e-4
2,151610481,66008693,66111292,0.0010260000000001934
2,151610481,66111293,66703118,0.005918259999999953
2,151610481,66703119,66999589,0.0029647099999999815
2,151610481,66999590,67269055,0.00269465999999996
2,151610481,67269056,68439338,0.011702830000000053
2,151610481,68439339,68737702,0.002983639999999954
2,151610481,68737703,68912748,0.0017504599999998982
2,151610481,68912749,69411791,0.00499042999999999
2,151610481,69411792,69438705,2.6914000000011207e-4
2,151610481,69438706,69626667,0.0018796199999999708
2,151610481,69626668,69788796,0.0016212900000001085
2,151610481,69788797,70717426,0.00928629999999997
2,151610481,70717427,71160202,0.004427759999999892
2,151610481,71160203,71325641,0.0016543900000001166
2,151610481,71325642,71588075,0.0026243400000000028
2,151610481,71588076,71815546,0.002274709999999902
2,151610481,71815547,72541300,0.007257540000000118
2,151610481,72541301,72639359,9.80589999999948e-4
2,151610481,72639360,73477969,0.008386099999999952
2,151610481,73477970,73837976,0.0036000699999999553
2,151610481,73837977,73887387,4.941100000001031e-4
2,151610481,73887388,73987612,0.0010022499999999823
2,151610481,73987613,74381086,0.003934739999999937
2,151610481,74381087,74553971,0.001728850000000115
2,151610481,74553972,74768506,0.002145349999999935
2,151610481,74768507,75331701,0.005631949999999941
2,151610481,75331702,75381519,4.981800000000147e-4
2,151610481,75381520,75436283,5.476400000000714e-4
2,151610481,75436284,75838876,0.004025929999999955
2,151610481,75838877,76013400,0.0017452400000000923
2,151610481,76013401,76105740,9.233999999999076e-4
2,151610481,76105741,76223779,0.0011803899999999201
2,151610481,76223780,76440900,0.00217121000000009
2,151610481,76440901,76599983,0.001590829999999932
2,151610481,76599984,76905754,0.0030577100000001023
2,151610481,76905755,76915080,9.325999999998391e-5
2,151610481,76915081,77362555,0.004474749999999972
2,151610481,77362556,77435288,7.27330000000026e-4
2,151610481,77435289,78070430,0.0063514199999999965
2,151610481,78070431,78095042,2.461200000000163e-4
2,151610481,78095043,78275714,0.0018067199999999284
2,151610481,78275715,78548370,0.0027265600000000445
2,151610481,78548371,78696755,0.0014838499999999533
2,151610481,78696756,78991922,0.002951670000000073
2,151610481,78991923,79894540,0.009026179999999995
2,151610481,79894541,79937326,4.278599999999466e-4
2,151610481,79937327,79949296,1.1970000000005587e-4
2,151610481,79949297,80025649,7.635299999999567e-4
2,151610481,80025650,80062232,3.658300000000114e-4
2,151610481,80062233,80152114,8.988199999999669e-4
2,151610481,80152115,80229065,7.695100000001398e-4
2,151610481,80229066,80261796,3.2730999999996957e-4
2,151610481,80261797,80285166,2.3370000000000335e-4
2,151610481,80285167,80342785,5.761899999999764e-4
2,151610481,80342786,81047093,0.007043079999999979
2,151610481,81047094,81191384,0.001442909999999964
2,151610481,81191385,81259421,6.803699999999857e-4
2,151610481,81259422,81306158,4.67369999999967e-4
2,151610481,81306159,81813204,0.005070459999999999
2,151610481,81813205,81851488,3.8284000000010643e-4
2,151610481,81851489,81992156,0.0014066799999998825
2,151610481,81992157,82052579,6.042299999999834e-4
2,151610481,82052580,82068845,1.6266000000009218e-4
2,151610481,82068846,82129130,6.028500000000436e-4
2,151610481,82129131,82277262,0.0014813199999998972
2,151610481,82277263,82318055,4.079300000000563e-4
2,151610481,82318056,82366068,4.8013000000002304e-4
2,151610481,82366069,82412427,4.635899999999582e-4
2,151610481,82412428,82436103,2.3676000000005804e-4
2,151610481,82436104,82470231,3.4127999999988834e-4
2,151610481,82470232,82861588,0.003913570000000033
2,151610481,82861589,82875947,1.4358999999997124e-4
2,151610481,82875948,82943234,6.728700000000476e-4
2,151610481,82943235,82966834,2.3600000000001398e-4
2,151610481,82966835,83102386,0.0013555199999999434
2,151610481,83102387,83143389,4.100300000000612e-4
2,151610481,83143390,83369154,0.002257649999999889
2,151610481,83369155,83387941,1.878700000000899e-4
2,151610481,83387942,83395466,7.524999999997117e-5
2,151610481,83395467,83686601,0.0029113499999999792
2,151610481,83686602,83824900,0.0013829900000000839
2,151610481,83824901,83936085,0.0011118500000000253
2,151610481,83936086,84025402,8.931699999999987e-4
2,151610481,84025403,84057184,3.178200000000242e-4
2,151610481,84057185,84070993,1.3808999999997962e-4
2,151610481,84070994,84123086,5.20929999999975e-4
2,151610481,84123087,84172707,4.962099999999969e-4
2,151610481,84172708,84242966,7.025899999999474e-4
2,151610481,84242967,84369202,0.001262360000000018
2,151610481,84369203,84408253,3.9051000000001057e-4
2,151610481,84408254,84502424,9.417100000000955e-4
2,151610481,84502425,84634152,0.0013172799999998652
2,151610481,84634153,85053423,0.004192709999999988
2,151610481,85053424,85114527,6.110400000000071e-4
2,151610481,85114528,85207628,9.310100000000654e-4
2,151610481,85207629,85318127,0.0011049899999999724
2,151610481,85318128,85347891,2.9764000000009894e-4
2,151610481,85347892,85402080,5.418899999999338e-4
2,151610481,85402081,85416088,1.4007999999998688e-4
2,151610481,85416089,85483146,6.705800000000872e-4
2,151610481,85483147,85611972,0.001288259999999819
2,151610481,85611973,85633294,2.1322000000012498e-4
2,151610481,85633295,85664532,3.1237999999988997e-4
2,151610481,85664533,85710831,4.6299000000005197e-4
2,151610481,85710832,85759107,4.827600000000265e-4
2,151610481,85759108,85831753,7.264600000000954e-4
2,151610481,85831754,86008048,0.0017629499999999299
2,151610481,86008049,86053645,4.5596999999997223e-4
2,151610481,86053646,86176683,0.0012303799999999754
2,151610481,86176684,86239097,6.241399999999953e-4
2,151610481,86239098,86320678,8.158100000000834e-4
2,151610481,86320679,86483003,0.001623249999999854
2,151610481,86483004,86571950,8.894700000000588e-4
2,151610481,86571951,86745566,0.0017361599999999866
2,151610481,86745567,86760636,1.5070000000005912e-4
2,151610481,86760637,86766585,5.949000000005089e-5
2,151610481,86766586,86799398,3.28129999999871e-4
2,151610481,86799399,87021610,0.002222119999999994
2,151610481,87021611,87211877,0.0019026700000001062
2,151610481,87211878,87247735,3.5857999999999723e-4
2,151610481,87247736,87286297,3.856199999999754e-4
2,151610481,87286298,87486399,0.00200102000000002
2,151610481,87486400,87511858,2.545900000000545e-4
2,151610481,87511859,87610569,9.871099999998467e-4
2,151610481,87610570,87662401,5.183200000000721e-4
2,151610481,87662402,87732673,7.027200000000455e-4
2,151610481,87732674,87754842,2.216899999999411e-4
2,151610481,87754843,87768647,1.3805000000000067e-4
2,151610481,87768648,87798540,2.9893000000003056e-4
2,151610481,87798541,87842255,4.3714999999988624e-4
2,151610481,87842256,87888457,4.6202000000006294e-4
2,151610481,87888458,87942319,5.386200000000452e-4
2,151610481,87942320,87974951,3.2631999999999106e-4
2,151610481,87974952,87980851,5.900000000003125e-5
2,151610481,87980852,88104387,0.0012353600000000187
2,151610481,88104388,88226746,0.0012235899999999411
2,151610481,88226747,88334815,0.0010806900000001063
2,151610481,88334816,88399980,6.516499999998926e-4
2,151610481,88399981,88531643,0.0013166300000000408
2,151610481,88531644,88585679,5.403599999999065e-4
2,151610481,88585680,88614116,2.8437000000003376e-4
2,151610481,88614117,88663744,4.962799999999046e-4
2,151610481,88663745,88704584,4.0840000000008647e-4
2,151610481,88704585,88859751,0.001551670000000005
2,151610481,88859752,88884817,2.5065999999995814e-4
2,151610481,88884818,88939245,5.442800000000636e-4
2,151610481,88939246,89103520,0.0016427500000000261
2,151610481,89103521,89123545,2.002499999999019e-4
2,151610481,89123546,89229463,0.0010591800000000484
2,151610481,89229464,89377878,0.0014841500000000174
2,151610481,89377879,89689276,0.0031139800000000717
2,151610481,89689277,89729364,4.0087999999993684e-4
2,151610481,89729365,89753475,2.4110999999993332e-4
2,151610481,89753476,90080206,0.0032673100000001343
2,151610481,90080207,90336721,0.002565149999999905
2,151610481,90336722,90362907,2.6186000000005816e-4
2,151610481,90362908,90576867,0.0021395999999999082
2,151610481,90576868,90641594,6.472700000000886e-4
2,151610481,90641595,90665766,2.4172000000000082e-4
2,151610481,90665767,90814781,0.0014901499999999679
2,151610481,90814782,90875351,6.056999999999313e-4
2,151610481,90875352,91138622,0.0026327100000000936
2,151610481,91138623,91171772,3.315000000000401e-4
2,151610481,91171773,91459562,0.002877899999999989
2,151610481,91459563,91623378,0.001638159999999944
2,151610481,91623379,92080173,0.004567949999999987
2,151610481,92080174,92135430,5.525699999999745e-4
2,151610481,92135431,92232634,9.720400000000629e-4
2,151610481,92232635,92482457,0.0024982299999999347
2,151610481,92482458,92958395,0.00475937999999998
2,151610481,92958396,93175114,0.0021671899999999855
2,151610481,93175115,94253941,0.010788270000000044
2,151610481,94253942,94473404,0.0021946300000000862
2,151610481,94473405,94561116,8.771199999999535e-4
2,151610481,94561117,94633673,7.255700000000642e-4
2,151610481,94633674,95363923,0.0073024999999998785
2,151610481,95363924,95421936,5.80130000000123e-4
2,151610481,95421937,95482795,6.085899999999089e-4
2,151610481,95482796,95652687,0.0016989200000000482
2,151610481,95652688,95844088,0.0019140099999999105
2,151610481,95844089,96063899,0.002198110000000142
2,151610481,96063900,96382060,0.003181609999999835
2,151610481,96382061,96841354,0.00459293999999999
2,151610481,96841355,96883904,4.255000000000786e-4
2,151610481,96883905,97448509,0.005646050000000069
2,151610481,97448510,97702587,0.0025407799999999092
2,151610481,97702588,97835035,0.0013244800000000723
